2026.01.26	08:55:00	97.1269	97.1335	97.1269	97.1335	255	0	33
2026.01.26	08:56:00	97.1330	97.1330	97.1308	97.1308	239	0	34
2026.01.26	08:57:00	97.1309	97.1446	97.1309	97.1446	168	0	33
2026.01.26	08:58:00	97.1458	97.1728	97.1458	97.1728	331	0	33
2026.01.26	08:59:00	97.1731	97.1767	97.1731	97.1767	226	0	32
2026.01.26	09:00:00	97.1772	97.1772	97.1761	97.1761	440	0	27
2026.01.26	09:01:00	97.1775	97.1775	97.1757	97.1757	393	0	27
2026.01.26	09:02:00	97.1756	97.1756	97.1563	97.1563	392	0	27
2026.01.26	09:03:00	97.1566	97.1566	97.1446	97.1446	283	0	26
2026.01.26	09:04:00	97.1449	97.1473	97.1449	97.1473	241	0	24
2026.01.26	09:05:00	97.1465	97.1480	97.1429	97.1429	244	0	24
2026.01.26	09:06:00	97.1427	97.1427	97.1387	97.1422	291	0	24
2026.01.26	09:07:00	97.1417	97.1428	97.1417	97.1428	400	0	26
2026.01.26	09:08:00	97.1438	97.1438	97.1253	97.1253	320	0	27
2026.01.26	09:09:00	97.1267	97.1267	97.1148	97.1148	294	0	23
2026.01.26	09:10:00	97.1136	97.1136	97.0986	97.0986	349	0	26
2026.01.26	09:11:00	97.0987	97.1063	97.0987	97.1063	305	0	26
2026.01.26	09:12:00	97.1072	97.1263	97.1072	97.1263	287	0	26
2026.01.26	09:13:00	97.1262	97.1365	97.1262	97.1365	235	0	27
2026.01.26	09:14:00	97.1358	97.1502	97.1358	97.1502	218	0	27
2026.01.26	09:15:00	97.1504	97.1504	97.1439	97.1439	319	0	26
2026.01.26	09:16:00	97.1439	97.1439	97.1299	97.1299	265	0	25
2026.01.26	09:17:00	97.1294	97.1294	97.1179	97.1179	225	0	26
2026.01.26	09:18:00	97.1183	97.1223	97.1183	97.1223	208	0	26
2026.01.26	09:19:00	97.1222	97.1290	97.1222	97.1290	213	0	26
2026.01.26	09:20:00	97.1301	97.1301	97.1140	97.1140	287	0	22
2026.01.26	09:21:00	97.1121	97.1121	97.1049	97.1049	252	0	26
2026.01.26	09:22:00	97.1037	97.1367	97.1037	97.1367	339	0	26
2026.01.26	09:23:00	97.1369	97.1369	97.1341	97.1341	306	0	26
2026.01.26	09:24:00	97.1335	97.1335	97.1319	97.1331	341	0	27
2026.01.26	09:25:00	97.1328	97.1328	97.1159	97.1159	290	0	27
2026.01.26	09:26:00	97.1154	97.1154	97.0896	97.0896	407	0	26
2026.01.26	09:27:00	97.0894	97.0894	97.0845	97.0845	296	0	24
2026.01.26	09:28:00	97.0850	97.1058	97.0850	97.1058	303	0	26
2026.01.26	09:29:00	97.1058	97.1058	97.0963	97.0963	258	0	26
2026.01.26	09:30:00	97.0950	97.1215	97.0950	97.1215	447	0	27
2026.01.26	09:31:00	97.1211	97.1361	97.1211	97.1361	359	0	28
2026.01.26	09:32:00	97.1344	97.1535	97.1344	97.1535	362	0	28
2026.01.26	09:33:00	97.1524	97.1524	97.1278	97.1278	360	0	27
2026.01.26	09:34:00	97.1272	97.1393	97.1272	97.1393	325	0	26
2026.01.26	09:35:00	97.1398	97.1441	97.1398	97.1441	257	0	24
2026.01.26	09:36:00	97.1433	97.1480	97.1403	97.1480	302	0	26
2026.01.26	09:37:00	97.1474	97.1539	97.1474	97.1539	216	0	27
2026.01.26	09:38:00	97.1537	97.1670	97.1537	97.1670	281	0	26
2026.01.26	09:39:00	97.1671	97.1794	97.1671	97.1794	347	0	22
2026.01.26	09:40:00	97.1793	97.1961	97.1793	97.1961	381	0	27
2026.01.26	09:41:00	97.1959	97.1969	97.1938	97.1969	359	0	26
2026.01.26	09:42:00	97.1970	97.1970	97.1941	97.1941	378	0	21
2026.01.26	09:43:00	97.1947	97.1958	97.1936	97.1958	261	0	24
2026.01.26	09:44:00	97.1962	97.1962	97.1862	97.1862	353	0	26
2026.01.26	09:45:00	97.1861	97.1967	97.1861	97.1967	283	0	26
2026.01.26	09:46:00	97.1972	97.2066	97.1972	97.2066	323	0	27
2026.01.26	09:47:00	97.2073	97.2073	97.1994	97.1994	295	0	27
2026.01.26	09:48:00	97.1985	97.2080	97.1985	97.2080	328	0	23
2026.01.26	09:49:00	97.2081	97.2081	97.1869	97.1869	347	0	26
